Compound	HMDB	Kegg
TYLOSIN	<a href='http://www.hmdb.ca/metabolites/HMDB34108'>HMDB34108</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01457'>C01457</a>
CPD0-2705		
CPD-12339		
CPD-15996		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20740'>C20740</a>
N2-ACETYL-ALPHA-AMIN	<a href='http://www.hmdb.ca/metabolites/HMDB62715'>HMDB62715</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12986'>C12986</a>
CPD-13834		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11998'>C11998</a>
CPD-29		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03444'>C03444</a>
CPD-20496		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12753'>C12753</a>
1-DEOXY-D-ALTRO-HEPTULOSE-7-PHOSPHATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04359'>C04359</a>
CPD-23007		
CPD-15958		
CPD-13466		
CPD-13831		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11993'>C11993</a>
CPD-7239	<a href='http://www.hmdb.ca/metabolites/HMDB01419'>HMDB01419</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C13550'>C13550</a>
CPD-17213		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08073'>C08073</a>
CPD0-1061		
CPD-15940		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18845'>C18845</a>
AMINOBUT-CPD	<a href='http://www.hmdb.ca/metabolites/HMDB61877'>HMDB61877</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03678'>C03678</a>
CPD-13826		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11991'>C11991</a>
CPD-17		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?c06719'>c06719</a>
CPD-13823		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15682'>C15682</a>
CPD-19610		
CPD-17210		
CPD0-2682		
CPD-15933		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15684'>C15684</a>
N-HYDROXYMETHYLUREA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06384'>C06384</a>
CPD-13820		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15681'>C15681</a>
CPD-22734		
CPD-17207		
CPD-274		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01249'>C01249</a>
CPD-13950		
--6-HYDROXY-3-OXO-ALPHA-IONOL		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01760'>C01760</a>
CPD-13808	<a href='http://www.hmdb.ca/metabolites/HMDB01916'>HMDB01916</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06838'>C06838</a>
CPD-13212		
CPD-15997		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20739'>C20739</a>
CPD-7099		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06685'>C06685</a>
CPD-13835		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11999'>C11999</a>
CPD-9961		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17955'>C17955</a>
CPD-21477		
ALPHA-METHYLMETHIONINE		
CPD-15959		
CPD-16903		
CPD-13832		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11996'>C11996</a>
CPD-19557		
CPD-18070		
CPD0-2558		
CPD-15942	<a href='http://www.hmdb.ca/metabolites/HMDB15418'>HMDB15418</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12662'>C12662</a>
N-BENZOYL-4-HYDROXYANTHRANILATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04207'>C04207</a>
CPD-13827		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11990'>C11990</a>
CPD-22560		
CPD-13824		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18847'>C18847</a>
CPD-24780		
CPD-17211	<a href='http://www.hmdb.ca/metabolites/HMDB14819'>HMDB14819</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06573'>C06573</a>
CPD-13069		
CPD-15934		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15685'>C15685</a>
CPD-7024		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C15474'>C15474</a>
CPD-9905		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18016'>C18016</a>
ADIPATE	<a href='http://www.hmdb.ca/metabolites/HMDB00448'>HMDB00448</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06104'>C06104</a>
CPD-16759		
CPD-19449		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08534'>C08534</a>
CPD-13947		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06635'>C06635</a>
CPD0-2479		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20422'>C20422</a>
CPD-19705		
N-5-PHOSPHORIBOSYL-ANTHRANILATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04302'>C04302</a>
CPD-22385		
CPD-22841		
CPD-24403		
CPD-17074		
CPD-12841		
CPD-14649		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20693'>C20693</a>
CPD-6978		
CPD-18287		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21187'>C21187</a>
CPD-9736		
CPD-11592		
CPD-14651		
8-THIO-OCTANOATE		
CPD-15360		
CPD-21303		
CPD-16557		
CPD-15228		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20578'>C20578</a>
CPD-19429		
CPD0-2364		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19945'>C19945</a>
METHYLAMINE	<a href='http://www.hmdb.ca/metabolites/HMDB00164'>HMDB00164</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00218'>C00218</a>
CPD-22266		
CPD-24217		
CPD-12711	<a href='http://www.hmdb.ca/metabolites/HMDB14389'>HMDB14389</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D00377'>D00377</a>
CPD-10356		
CPD-6954		
CPD-22643		
CPD-9631		
CPD-22363		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00548'>C00548</a>
7-DEOXYLOGANIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06071'>C06071</a>
CPD-11932	<a href='http://www.hmdb.ca/metabolites/HMDB01282'>HMDB01282</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20190'>C20190</a>
CPD-13152		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21770'>C21770</a>
CPD-16439		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20790'>C20790</a>
CPD-19513		
CPD-3573		
CPD-19390	<a href='http://www.hmdb.ca/metabolites/HMDB14500'>HMDB14500</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07931'>C07931</a>
ADENOSINE5TRIPHOSPHO5ADENOSINE	<a href='http://www.hmdb.ca/metabolites/HMDB01155'>HMDB01155</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06197'>C06197</a>
CPD-22638		
CPD0-2288		
CPD0-1137		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04058'>C04058</a>
CPD-19636		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05151'>C05151</a>
LIPOYL-AMP	<a href='http://www.hmdb.ca/metabolites/HMDB59635'>HMDB59635</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C16238'>C16238</a>
ADENOSYL-P4	<a href='http://www.hmdb.ca/metabolites/HMDB01211'>HMDB01211</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01260'>C01260</a>
CPD-9758	<a href='http://www.hmdb.ca/metabolites/HMDB35157'>HMDB35157</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C09861'>C09861</a>
CPD-22085		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07252'>C07252</a>
CPD-22641		
CPD-240		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03666'>C03666</a>
CPD-21486		
CPD-12576		
CPD-678	<a href='http://www.hmdb.ca/metabolites/HMDB11110'>HMDB11110</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01528'>C01528</a>
CPD-9547		
6-CHQ		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06328'>C06328</a>
CPD-15944		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12002'>C12002</a>
CPD-19275		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18295'>C18295</a>
CPD0-2215		
L-ERYTHRO-ASCORBATE		
CPD-21921		
CPD-23672	<a href='http://www.hmdb.ca/metabolites/HMDB35716'>HMDB35716</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04371'>C04371</a>
CPD-12479	<a href='http://www.hmdb.ca/metabolites/HMDB01889'>HMDB01889</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07130'>C07130</a>
CPD-657		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01566'>C01566</a>
CPD-9451	<a href='http://www.hmdb.ca/metabolites/HMDB12241'>HMDB12241</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02631'>C02631</a>
5-OXOPROLINE	<a href='http://www.hmdb.ca/metabolites/HMDB00267'>HMDB00267</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01879'>C01879</a>
CPD-15898		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C14101'>C14101</a>
CPD-19179		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21310'>C21310</a>
CPD0-2133	<a href='http://www.hmdb.ca/metabolites/HMDB61703'>HMDB61703</a>	
CPD-22729		
ISOVALERATE	<a href='http://www.hmdb.ca/metabolites/HMDB00718'>HMDB00718</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08262'>C08262</a>
CPD-18242		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C09047'>C09047</a>
CPD0-1921		
CPD-21808		
CPD-18186		
CPD-23578		
CPD-18034		
CPD-12278		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C18232'>C18232</a>
CPD-17133		
CPD-630	<a href='http://www.hmdb.ca/metabolites/HMDB34198'>HMDB34198</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02787'>C02787</a>
CPD-14836		
CPD-9405	<a href='http://www.hmdb.ca/metabolites/HMDB33550'>HMDB33550</a>	
CPD-0		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20462'>C20462</a>
5-DEHYDROGLUCONATE	<a href='http://www.hmdb.ca/metabolites/HMDB11731'>HMDB11731</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01062'>C01062</a>
CPD-19400		
CPD-156		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05641'>C05641</a>
CPD-18212		
CPD-19044		
CPD-18183		
CPD0-2077		
CPD-18031		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10146'>C10146</a>
IMIDAZOLE-PYRUVATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03277'>C03277</a>
CPD-17124		
CPD-21746		
CPD-12955		
CPD-23477		
CPD-8636		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12088'>C12088</a>
CPD-12184		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17740'>C17740</a>
CPD-18257		
CPD-61		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03652'>C03652</a>
CPD-18208		
CPD-9358		
CPD-18180		
4S5S-45-DIHYDROXY-26-DIOXOHEXANOATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04471'>C04471</a>
CPD-16816		
CPD-605		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01727'>C01727</a>
CPD-11566		
CPD-9346		
CPD-6625		
421-DEHYDROGEISSOSCHIZINE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03677'>C03677</a>
CPD-18249		
CPD-15419		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12476'>C12476</a>
CPD-18193		
CPD-19005		
CPD-18067		
CPD0-2023		
CPD-16686		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12376'>C12376</a>
HYDROXY-METHYL-BUTENYL-DIP		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11811'>C11811</a>
CPD-11556		
CPD-21561		
CPD-13046		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08346'>C08346</a>
CPD-6622		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17749'>C17749</a>
XANTHURENATE	<a href='http://www.hmdb.ca/metabolites/HMDB00881'>HMDB00881</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02470'>C02470</a>
CPD-22556		
CPD-18246		
CPD-23405		
CPD-18190		
CPD-11961		
D-ERYTHRULOSE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02022'>C02022</a>
CPD-18057		
CPD-578		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01010'>C01010</a>
CPD-17150		
CPD-9197		
CPD-16677		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12371'>C12371</a>
4-IMIDAZOLEACETATE	<a href='http://www.hmdb.ca/metabolites/HMDB02024'>HMDB02024</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02835'>C02835</a>
CPD-11553		
CPD-15199	<a href='http://www.hmdb.ca/metabolites/HMDB60393'>HMDB60393</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C16637'>C16637</a>
L-LYXOSE		
CPD-24550		
CPD-18809		
CPD-11897		
CPD-18243		
CPD0-1939		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11189'>C11189</a>
CPD-15868		
CPD-18187		
GUANIDOACETIC_ACID	<a href='http://www.hmdb.ca/metabolites/HMDB00128'>HMDB00128</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00581'>C00581</a>
CPD-18054	<a href='http://www.hmdb.ca/metabolites/HMDB33337'>HMDB33337</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19243'>C19243</a>
CPD-21532		
CPD-11899		
CPD-17134		
UROCANATE	<a href='http://www.hmdb.ca/metabolites/HMDB00301'>HMDB00301</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00785'>C00785</a>
CPD-6001		
CPD-15532		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12368'>C12368</a>
CPD-23300		
CPD-11895		
CPD-11505		
CPD-11831	<a href='http://www.hmdb.ca/metabolites/HMDB00913'>HMDB00913</a>	
L-RIBULOSE	<a href='http://www.hmdb.ca/metabolites/HMDB03371'>HMDB03371</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00508'>C00508</a>
CPD-21938		
CPD-5602	<a href='http://www.hmdb.ca/metabolites/HMDB32231'>HMDB32231</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D07777'>D07777</a>
CPD-11898		
CPD-18213		
CPD-9084		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00563'>C00563</a>
CPD-18184		
4-AMINOBUTANOYL-COA		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02801'>C02801</a>
CPD-18032		
CPD-15130		
CPD-17131		
CPD-18777		
CPD-14353		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12367'>C12367</a>
CPD0-1815		
CPD-8647	<a href='http://www.hmdb.ca/metabolites/HMDB33723'>HMDB33723</a>	
GAMMA-GLUTAMYL-D-GLUTAMATE		
CPD-19398		
CPD-21435		
CPD-18210		
TRANS-CYCLOHEXANE-12-DIOL		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03739'>C03739</a>
CPD-18181		
CPD-22972		
CPD-17122		
CPD-11660	<a href='http://www.hmdb.ca/metabolites/HMDB60251'>HMDB60251</a>	
CPD-11587		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10314'>C10314</a>
CPD-5442	<a href='http://www.hmdb.ca/metabolites/HMDB35233'>HMDB35233</a>	
CPD-6626		
CPD-9019		
CPD-18255	<a href='http://www.hmdb.ca/metabolites/HMDB33649'>HMDB33649</a>	
3-PYRIDINESULFONIC-ACID		
CPD-18197		
CPD-14884		
CPD-18068		
CPD-18732		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C16363'>C16363</a>
CPD-16687		
CPD0-1711		
CPD-11557		
ETHACRYNATE	<a href='http://www.hmdb.ca/metabolites/HMDB15039'>HMDB15039</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D00313'>D00313</a>
CPD-6623		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17750'>C17750</a>
CPD-21309		
CPD-18247		
TETCYCLACIS		
CPD-18191		
CPD-11536	<a href='http://www.hmdb.ca/metabolites/HMDB62447'>HMDB62447</a>	
CPD-18058		
CPD-510	<a href='http://www.hmdb.ca/metabolites/HMDB03976'>HMDB03976</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05385'>C05385</a>
CPD-17152		
CPD-8919		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10752'>C10752</a>
CPD-16678		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12370'>C12370</a>
3-METHYLBENZYLSUCCINYL-COA		
CPD-11554		
CPD-14642	<a href='http://www.hmdb.ca/metabolites/HMDB00754'>HMDB00754</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20827'>C20827</a>
CPD-24551		
CPD-18590		
CPD-18244		
CPD0-1669		
CPD-18188		
E-37-DIMETHYLOCTA-16-DIEN-38-DIOL		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04433'>C04433</a>
CPD-18055		
CPD-21138		
CPD-17148		
STRICTOSIDINE-AGLYCONE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03309'>C03309</a>
CPD-15533		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06801'>C06801</a>
CPD-11398	<a href='http://www.hmdb.ca/metabolites/HMDB10326'>HMDB10326</a>	
CPD-11506		
CPD-476	<a href='http://www.hmdb.ca/metabolites/HMDB00978'>HMDB00978</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01252'>C01252</a>
CPD-22728		
3-HYDROXY-4H-PYRID-4-ONE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03927'>C03927</a>
CPD-18241	<a href='http://www.hmdb.ca/metabolites/HMDB33911'>HMDB33911</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17671'>C17671</a>
CPD-14557		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20937'>C20937</a>
CPD-18185		
CPD-8851	<a href='http://www.hmdb.ca/metabolites/HMDB12219'>HMDB12219</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C17755'>C17755</a>
CPD-18033		
CPD-18483		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21180'>C21180</a>
CPD-17132		
CPD0-1635		
CPD-14835		
DIMETHYLMAL-CPD	<a href='http://www.hmdb.ca/metabolites/HMDB36232'>HMDB36232</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00922'>C00922</a>
CPD-19399		
CPD-20989		
CPD-18211		
SCOPOLIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01527'>C01527</a>
CPD-18182		
CPD-1124	<a href='http://www.hmdb.ca/metabolites/HMDB31340'>HMDB31340</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02824'>C02824</a>
CPD-17876		
CPD-457		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04415'>C04415</a>
CPD-17123		
CPD0-1932	<a href='http://www.hmdb.ca/metabolites/HMDB03282'>HMDB03282</a>	
2H6OH2-4DIENOATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06210'>C06210</a>
CPD-11590	<a href='http://www.hmdb.ca/metabolites/HMDB35219'>HMDB35219</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10305'>C10305</a>
CPD-18019		
CPD-14442		
CPD-6801		
CPD-13043		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20248'>C20248</a>
CPD-8782		
CPD-18256		
CPD0-1929		
CPD-18341		
CPD-18207		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10306'>C10306</a>
CPD-18016		
CPD0-1598		
CPD-18167		
CPD-11429	<a href='http://www.hmdb.ca/metabolites/HMDB14690'>HMDB14690</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C07569'>C07569</a>
CPD-10211		
CPD-16688		
CPD-9334		
CPD-20937		
CPD-11558		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08994'>C08994</a>
CPD-18013		
DIHYDROMETHANOPHENAZINE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C11904'>C11904</a>
AMINO-RIBOSYLAMINO-1H-3H-PYR-DIONE	<a href='http://www.hmdb.ca/metabolites/HMDB11106'>HMDB11106</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04732'>C04732</a>
CPD-6624		
S-METHYL-1-THIO-D-GLYCERATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03804'>C03804</a>
CPD-18248		
CPD-254	<a href='http://www.hmdb.ca/metabolites/HMDB00469'>HMDB00469</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03088'>C03088</a>
CPD-10902	<a href='http://www.hmdb.ca/metabolites/HMDB31609'>HMDB31609</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02181'>C02181</a>
CPD-18192		
CPD-17163		
CPD-4501	<a href='http://www.hmdb.ca/metabolites/HMDB15242'>HMDB15242</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D00416'>D00416</a>
CPD-18060		
DI-H-URACIL	<a href='http://www.hmdb.ca/metabolites/HMDB00076'>HMDB00076</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C00429'>C00429</a>
23-DIMERCAPTOPROPAN-1-OL	<a href='http://www.hmdb.ca/metabolites/HMDB15677'>HMDB15677</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02924'>C02924</a>
CPD-17160		
CPD-16685		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12380'>C12380</a>
CPD-14344		
CPD-11555		
CPD0-2018	<a href='http://www.hmdb.ca/metabolites/HMDB02894'>HMDB02894</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02376'>C02376</a>
CPD-8576		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04099'>C04099</a>
CPD-20033		
CPD-6602	<a href='http://www.hmdb.ca/metabolites/HMDB02269'>HMDB02269</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C10443'>C10443</a>
CPD-18313		
CPD-18245		
CPD0-1930		
CPD0-1555		
CPD-18189		
CPD-18017		
CPD-10129		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C08431'>C08431</a>
CPD-18056		
CPD-12427	<a href='http://www.hmdb.ca/metabolites/HMDB02032'>HMDB02032</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20155'>C20155</a>
CPD-20748		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C09642'>C09642</a>
CPD-17149		
CPD0-1143		
DIETHYL-2-METHYL-3-OXOSUCCINATE	<a href='http://www.hmdb.ca/metabolites/HMDB32306'>HMDB32306</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04067'>C04067</a>
CPD-15936		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12366'>C12366</a>
CPD-18014		
RIBOSE-15-BISPHOSPHATE	<a href='http://www.hmdb.ca/metabolites/HMDB11688'>HMDB11688</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C01151'>C01151</a>
CPD-11507		
CPD-1086	<a href='http://www.hmdb.ca/metabolites/HMDB03841'>HMDB03841</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04454'>C04454</a>
CPD-10807		
CPD-17176		
CPD-430		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03712'>C03712</a>
CPD-17161		
2-METHYLMALEATE	<a href='http://www.hmdb.ca/metabolites/HMDB00634'>HMDB00634</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C02226'>C02226</a>
CPD0-2458		
CPD-14173		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06382'>C06382</a>
CPD-20034		
CPD-8177		
CPD-15921		
CPD-18238		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20969'>C20969</a>
CPD0-1931		
CPD0-1501		
CPD-18018		
CPD-18446		
CPD-10089		
CPD-12428		
ACTINOMYCIN-D	<a href='http://www.hmdb.ca/metabolites/HMDB15105'>HMDB15105</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06770'>C06770</a>
CPD-20575		
CPD0-1927		
CPD-18445		
DELTA1-PYRROLINE_2-CARBOXYLATE	<a href='http://www.hmdb.ca/metabolites/HMDB06875'>HMDB06875</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03564'>C03564</a>
CPD-18015		
CPD-23992		
QUINOLIN-21H-ONE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06415'>C06415</a>
CPD-11283		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19304'>C19304</a>
CPD-20751		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20920'>C20920</a>
CPD-1075	<a href='http://www.hmdb.ca/metabolites/HMDB04072'>HMDB04072</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05627'>C05627</a>
CPD-629		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C03030'>C03030</a>
CPD-20752		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C20919'>C20919</a>
CPD-4201		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C16424'>C16424</a>
CPD-883	<a href='http://www.hmdb.ca/metabolites/HMDB62769'>HMDB62769</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06593'>C06593</a>
CPD-18012	<a href='http://www.hmdb.ca/metabolites/HMDB42037'>HMDB42037</a>	
2-HYDROXY-ESTRADIOL		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C05301'>C05301</a>
3-DEAZAADENINE		
CPD-14118	<a href='http://www.hmdb.ca/metabolites/HMDB01857'>HMDB01857</a>	
S-9-23-DIHYDROXYPROPYL-ADENI		
CPD-7990		
CPD-21055		
CPD-18119		
CPD-17162		
CPD-19264		
CPD0-1477		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C19231'>C19231</a>
CPD-20724		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C21971'>C21971</a>
CPD-19260	<a href='http://www.hmdb.ca/metabolites/HMDB14700'>HMDB14700</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C12012'>C12012</a>
CPD-10023		
CPD-15922		
CPD-19257	<a href='http://www.hmdb.ca/metabolites/HMDB14756'>HMDB14756</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?D03680'>D03680</a>
CPD-2046		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C04843'>C04843</a>
CPD0-1414	<a href='http://www.hmdb.ca/metabolites/HMDB14897'>HMDB14897</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?C06570'>C06570</a>
