Compound	HMDB	Kegg
CPD-3187	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01329</a>	
CPD-8433		
CPD-20325		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21826</a>
ALPHA-ANDROSTAN-3BETA17BETA-DIOL	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB00493</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12525</a>
CPD-8430		
CPD-7301		
CPD-8443		
CPD-20077		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21661</a>
CPD-12016	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60833</a>	
CPD-8440		
CPD0-1230		
CPD-8437		
CPD-16841		
CPD-15539		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20726</a>
CPD-8355	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB11506</a>	
CPD0-923		
CPD-12538		
CPD-16370		
CPD-16731	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36749</a>	
CPD-19089		
CPD-8454		
O-SINAPOYLCHOLINE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB29379</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00933</a>
CPD-12539	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB30091</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08349</a>
CPD-8451		
CPD-16610		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21560</a>
CPD-21836		
CPD-8447		
CPD-282		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02395</a>
CPD-16359	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB35472</a>	
CPD-14479		
ACETYL-ETCETERA-L-ASPARAGINE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB00489</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04540</a>
CPD-8455		
CPD-7242		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15524</a>
CPD-8452		
CPD-13923		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20149</a>
CPD-11882		
CPD0-2637		
CPD-8448		
MONO-VINYL-PROTOCHLOROPHYLLIDE-A	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB31148</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02880</a>
CPD0-1141		
CPD-11425		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11890</a>
CPD-16369		
CPD-9047		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16243</a>
CPD-15415		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12474</a>
CPD-448		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00663</a>
CPD-8453		
CPD-7015		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16540</a>
CPD0-2702		
CPD-20907		
CPD-8449		
CPD-9919		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19810</a>
CPD-19033		
CPD-15182		
N3-OXALYL-L-23-DIAMINOPROPANOATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB29402</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04209</a>
CPD-24929		
DIVINYLCHLOROPHYLLIDE-A		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11832</a>
CPD-8693	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB34735</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11887</a>
CPD-21760		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16938</a>
CPD-9043		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11542</a>
CPD-26185		
CPD-23692		
CPD-7006		
CPD-26030		
7-O-METHYLLUTEONE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C07290</a>
CPD-24490		
CPD-8417		
CPD-18898		
CPD-7084		
CPD-20588		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11893</a>
CPD-8416		
CPD-11677		
CPD-11673	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB13200</a>	
CPD-15970	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60467</a>	
CPD-8402		
CPD-9097		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18152</a>
CPD0-1045		
CPD-20271		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21830</a>
CPD-8165		
CPD-9040		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11539</a>
CPD-15155		
CPD-8319		
CPD-694	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06904</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06505</a>
CPD0-2679		
CPD-18890		
CPD-8384	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB09258</a>	
CPD-18857		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09072</a>
CPD-18987		
CPD-8385	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB09227</a>	
COB-I-ALAMIN	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03429</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00853</a>
N-METHYLANILINE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02299</a>
CPD-9090		
CPD-21101		
CPD-16838		
CPD-21574		
CPD-21102		
CPD-8869		
CPD-25983		
CPD-22997		
10-HYDROXYDECANOATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02774</a>
CPD-16689		
6-HYDROXYMELLEIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02379</a>
CPD-8392	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB09720</a>	
CPD-18887		
CPD-7022		
CPD-16466	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB35710</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09066</a>
CPD-8168		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C13871</a>
AQUACOBIIIALAMIN	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03458</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00992</a>
CPD-11570	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06259</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C14497</a>
TAGATOSE-6-PHOSPHATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06873</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01097</a>
CPD-18704		
CPD-9065		
CPD-9929		
CPD-7592		
CPD-18713		
CPD-14035		
CPD-15060	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60129</a>	
CPD-15826		
CPD-18562		
CPD-22993		
CPD0-2550		
CPD-18840		
CPD-18703		
CPD-13869		
CPD-18789		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21219</a>
L-ASCORBATE-6-PHOSPHATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16186</a>
13-HYDROXY-MAGNESIUM-PROTOPORP	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02379</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11829</a>
N-DELTA-PHOSPHONOACETYL-L-ORNITHINE		
CPD-10115		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21093</a>
CPD-8371	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB08270</a>	
CPD-9048		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16244</a>
CPD-21546		
CPD-15828		
CPD-18611		
CPD-7016		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18151</a>
CPD-25751		
CPD-20908		
CPD-18608		
CPD-8848		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20681</a>
5-PHOSPHORIBOSYL-45-AMINOIMIDAZOLE		
D-ALLOSE-6-PHOSPHATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02962</a>
CPD-18609		
CPD-17105		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05776</a>
CPD-6970		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18479</a>
CPD-18610		
MG-PROTOPORPHYRIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03516</a>
CPD-8711		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11885</a>
CPD-11420		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C17018</a>
CPD-10791		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16848</a>
CPD-18603		
CPD-9044		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11543</a>
CPD-981		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06726</a>
CPD-7013		
1-2-DIPALMITOYLPHOSPHATIDYLCHOLINE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB00564</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>D03585</a>
CPD-7097		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18228</a>
CPD-14769		
CPD-18656		
CPD-19759		
CPD0-2475		
CPD-23416		
CPD-18660		
CPD-11678	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB00887</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06767</a>
CPD-18752		
CPD-26117		
CPD-9104		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11851</a>
N-ACETYL-BETA-GLUCOSAMINYLAMINE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01104</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01239</a>
CPD-20449		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21728</a>
CPD-2181	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB00593</a>	
CPD-9041		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11540</a>
CPD-21474		
CPD-8279	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB08039</a>	
CPD-7004		
CPD-25599		
CPD-18895		
CPD2B4Q-2		
CPD-20267		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21822</a>
5-HYDROXYISOURATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB30097</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11821</a>
CPD-24804		
COBALT-FACTOR-III		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C17401</a>
CPD-6943		
CPD-9091		
CPD-21359		
CPD-18854		
CPD-11249		
CPD-21354		
CPD-8870		
CPD-9668		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21218</a>
CPD-689		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06504</a>
CPD2G6Z-4		
CPD-16834		
CPD-14630		
CPD0-1151		
CPD-18888		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11243</a>
CPD0-2359		
CHLOROPHYLL-B	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB31146</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05307</a>
CPD-21537		
CPD-16679		
CPD-18688		
CPD-23689		
CPD-21356		
CPD-9066		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18155</a>
METHYLNICOTINATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB00875</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01004</a>
CPD-15047		
CPD-15242		
CPD-8867		
CPD-21372		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C07075</a>
CPD-23428		
CPD0-939	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB13471</a>	
CPD-22994		
CPD-25447		
CPD-18885		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18156</a>
CPD-21538		
CPD-14032		
5-ACETAMIDOVALERATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB12175</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03087</a>
RIBOSE-1P	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01489</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00620</a>
CPD-21357		
131-OXO-MAGNESIUM-PROTOPORPHYRIN-IX-13-M		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11830</a>
CPD-6721	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB38902</a>	
CPD-12805		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18229</a>
CPD-21352		
CPD-9049		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C05773</a>
CPD-1097	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06344</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04148</a>
CPD-490		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03737</a>
CPD-7564		
CPD-9626		
CPD-20909		
CPD-8321	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62653</a>	
CPD-10110	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36827</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09183</a>
CPD-14531		
CPD0-1115		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06441</a>
CPD-15923	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB11750</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03372</a>
CPD-1829	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06316</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00541</a>
CPD0-2275		
CPD-4754		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18225</a>
CPD-8425		
MG-PROTOPORPHYRIN-MONOMETHYL-ESTER		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04536</a>
CPD-18539		
CPD-7014		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16541</a>
CPD-9045		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11545</a>
LOMBRICINE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01726</a>
CPD0-2207		
CPD-12706		
CPD-23298		
CPD-21183		
D-RIBULOSE-1-P		
CPD-8363		
CPD-20906		
CPD-25336	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB0034778</a>	
CPD-14709		
CPD-8364		
CPD-20437		
4-METHYL-UMBELLIFERYL-PHOSPHATE		
DIVINYL-PROTOCHLOROPHYLLIDE-A		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11831</a>
CPD0-2173		
CPD-20257		
CPD-6542	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB33835</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11155</a>
CPD-8410		
CPD-12707		
CPD-9042		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16242</a>
CPD-10823		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04559</a>
CPD-8411		
CPD-7005		
CPD-9520		
CPD-18897		
CPD-8340	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB12402</a>	
CPD-18103	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02358</a>	
CPD-14402		
CPD-19135		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21285</a>
CPD-16378		
COBALT-SIROHYDROCHLORIN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11538</a>
CPD0-2192		
CPD-9095		
CPD-16365		
CPD-16831		
CPD-18434		
CPD-19136		
CPD-16367		
CPD-9039		
L-HISTIDINOL-P		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01100</a>
CPD-690	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01083</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06506</a>
CPD-16376		
CPD-16670		
CPD-21022		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11181</a>
CPD-19339		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20956</a>
CPD-18889		
CPD-2483		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06682</a>
CHLOROPHYLLIDE-A		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02139</a>
CPD-8314		
CPD-14507	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB34949</a>	
4-CHLORORESORCINOL		
CPD-9089		
CPD-621		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03217</a>
CPD-14029		
CPD-8868		
CPD-10770		
CPD-8284		
CPD-22996		
CPD-9438		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C16390</a>
CPD-18886		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21441</a>
CPD-8290		
CPD-12751		
CPD-14322		
CPD-22307		
CPD-8291		
ADENOSYLCOBINAMIDE-GDP	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB12185</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06510</a>
CPD0-2094		
CPD-9064		
CPD-8379	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB08533</a>	
TAXA-411-DIENE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11894</a>
CPD-18330		
CPD0-1374		
CPD-8381	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB08567</a>	
CPD-7590		
ITACONATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02092</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00490</a>
CPD-22992		
CPD-8264		
CPD-8724		
CPD-20954		
CPD-18655		
CPD-18324		
CPD-24528		
D-ALLULOSE-6-PHOSPHATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18096</a>
CPD-18694		
CPD-4751		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18226</a>
34-DEHYDRO-14-THIOMORPHOLINE-3-CARBOXY		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04445</a>
CPD-6041	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB14703</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01937</a>
CPD-21657		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C22052</a>
CPD-10672		
CPD-8277	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB08008</a>	
CPD-9383		
CPD2G6Z-5		
CPD-20433		
CPD-14151		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01014</a>
CPD-24229		
CPD0-2059	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB59964</a>	
LIPID-IV-A		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04919</a>
CPD-20245		
CPD-18258		
CPD2B4Q-16		
INDICAN		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08481</a>
CPD-22555		
CPD2DNV-3		
CPD-16929		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20923</a>
CPD-20832		
CPD-22402		
CPD-24276		
CPD-12542		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C19878</a>
CPD-8408		
CPD-16828		
3-O-L-ALANYL-1-O-PHOSPHATIDYLGLYCEROL		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04372</a>
CPD-8305		
CPD-577		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09823</a>
CPD-12543		
CPD-26130	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB0009821</a>	
CPD-16666		
CPD-10627		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C14408</a>
CPD2B4Q-14		
CPD-9326		
D-SORBITOL-6-P		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01096</a>
CPD-22404		
CPD-14504	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB34945</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09189</a>
CPD-14095		
CPD2DNV-1		
CPD0-2017		
GALACTITOL-1-PHOSPHATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06311</a>
CPD-24231		
CPD-14026		
CPD-18151		
CPD-25702		
HYDROXYATRAZINE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62766</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06552</a>
CPD-496		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C02895</a>
BISOHMYR-GLUCOSAMINYL-1P		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04824</a>
CPD-12745		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20270</a>
CPD-20607		
CPD-8081		
CPD-24038		
MANNITOL-1P	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01530</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00644</a>
CPD1F-136		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11875</a>
3-HYDROXY-ANTHRANILATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01476</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00632</a>
CPD-560	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01087</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03089</a>
FRUCTOSE-16-DIPHOSPHATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01058</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00354</a>
CPD-8721		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21425</a>
CPD-10570	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06500</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C07711</a>
CPD-9187		
CPD-17017		
CPD-8697		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C11881</a>
CPD-14000		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20221</a>
CPD-17273		
CPD0-1918		
TAGATOSE-1-6-DIPHOSPHATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB06872</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03785</a>
CPD0-1422		
CPD-26034		
CPD-17996		
CPD-21999		
HAEMATOPORPHYRIN-IX		
CPD-24489		
CPD-8325	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB09809</a>	
CPD-21266		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C22009</a>
CPD-20469		
CPD-18578		
Z-nithiazine		
D-SEDOHEPTULOSE-1-7-P2	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60274</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00447</a>
CPD-18658		
CPD-20413		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21829</a>
CPD-23851		
3-7-DIMETHYLXANTHINE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB02825</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C07480</a>
CPD-20078		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21670</a>
CPD-5401		
CPD-8342	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB12414</a>	
CPD-1041		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C04353</a>
CPD-8289		
CPD-16842		
CPD-9078	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB31492</a>	
CPD-8328	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB62771</a>	
CPD-13906		
CPD-8329		
CPD-16735	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB37592</a>	
CPD0-1808		
CPD-8079		
CPD-17804		
CPD-2189		
CPD-16611	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB39702</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21561</a>
GAMMA-PENTACHLOROCYCLOHEXANE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06596</a>
CPD-8076		
CPD-20319		
CPD-14501	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB36706</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20212</a>
VANILLYL-ALCOHOL	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB32012</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06317</a>
CPD-22026		
CPD-23584		
CPD-9814	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB11774</a>	
CPD-13924		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20150</a>
23-PENTANEDIONE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB31598</a>	
CPD66-41	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB04949</a>	
CPD-5061		
CPD-21385		
CPD-11426		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C06088</a>
CPD-13754		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C20838</a>
CPD-1022		
CPD-21386		
CPD-16394		
CPD-9920		
CPD-9000	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB12161</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15767</a>
CPD-16391		
CPD0-1686		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C12148</a>
CPD-372		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C01068</a>
CPD-16389		
CPD-8716		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C18220</a>
CPD-17667		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C09154</a>
CPD-16393		
ETHACRYNATE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB15039</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>D00313</a>
CPD-12080		
CPD-20861		
CPD-26031		
CPD-20053		
TRANS-23-DEHYDROADIPYL-COA	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB60392</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C14144</a>
CPD-20589		
CPD-23495		
CPD-464	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB03023</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03427</a>
CPD-20321		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C21825</a>
2-O-CAFFEOYLGLUCARATE		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C03062</a>
CPD-13645		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C17746</a>
CPD-18878		
CPD-10129		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C08431</a>
CPD-8874		
CPD-16355		
CPD-14378		<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C15853</a>
CPD-16839		
CPD0-1655		
CPD-16357		
CPD-13501	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB61934</a>	
CPD-8336	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB10163</a>	
SPERMIDINE	<a href='http://www.hmdb.ca/metabolites/~A'>HMDB01257</a>	<a href='http://www.genome.ad.jp/dbget-bin/www_bget?~A'>C00315</a>
CPD-16690		
CPD-17524		
CPD-22538		
